text,created_at
@kompascom Dgn anggaran 71 triliun??? Serangga ??? Mendingan stop aja dah pak mbg....sy g ridho g ikhlas anak sy di ksh mkn serangga ...WLW ITU BERGIZI ...maaf seumur2 sy sendiri aja g pernah mkn serangga...apalagi di kasih kan anak2 kitaterima kasih banyak pak BGN,Sun Jan 26 14:11:27 +0000 2025
@detikcom Dan kita masih berkutat pada MBG padahal yg begini lebih urgent..,Sun Jan 26 14:10:07 +0000 2025
Belum ada video terbaru dr Letkol Tituler Cahyadi soal wacana MBG pakai menu lauk ulat ya? Kira2 nasi kotak di tempat syuting yg dimakan Azka pernah pakai lauk ulat sagu jg apa gak?,Sun Jan 26 14:06:37 +0000 2025
@JhonSitorus_18 Mrnding sudahi saja MBG nya drpd menunya makin serem ,Sun Jan 26 14:03:38 +0000 2025
Sementara para pejabat makan udang lobster... Rakyat disuruh makan ulat dan belalang dalam program MBG ,Sun Jan 26 14:02:39 +0000 2025
@eszfort Ada yg ngirim MBG ke rumah pedri ,Sun Jan 26 14:02:29 +0000 2025
@BebySoSweet Lho kasihan anak kau kasih makan spt itu...gak usah gengsi Gak mau terima MBG M malah cuma spt itu mampu kau kasih makan anak Kerja...,Sun Jan 26 14:01:04 +0000 2025
@KaredokLeunca__ @musniumar_ Dan semoga pemenangnya adalah para petinggi MBG yeaaahhh ,Sun Jan 26 13:59:35 +0000 2025
@TaliUdeng suruh kepala BGN makan serangga selama MBG di jalankan ,Sun Jan 26 13:59:30 +0000 2025
BANGSA YG HINA ANAK2NYA SENDIRI DGN MENU MAKAN ALA ORANG TERJAJAH TERPAKSA MAKAN ULAT &amp; SERANGGA APA TDK BIKIN MALU Presiden @prabowo krn dianggap cuma bisa kasi makan ulat &amp; serangga. Padahal masih banyak pilihan menu lain yg lebih layak &amp; bermartabat anggaran MBG kan besar.,Sun Jan 26 13:59:26 +0000 2025
@kegblgnunfaedh @hwlcastle kon gelem a tk weh i MBG tp lauk e coro,Sun Jan 26 13:58:38 +0000 2025
@abu_waras Sebab yg di MBG itu nimpang nama Saja. Maklum Isinya kurang lah. Lihat saja orang orangnya Ahhhhhh malessss,Sun Jan 26 13:56:26 +0000 2025
@newIding30 @RadjaRasta_ @tealnaitahe @Pieter_Sun01 @KangRoma13 @ErikaCyla @mas_inxz76 @Masyanto_313 @Ary_PrasKe2 @horastondi03 @damanikAzh47585 @bungalotus25 @winEasybiin @EddyLana5 Kaya'nya bleo dendam sama belalang yg telah memakan rambutnya kepala MBG..,Sun Jan 26 13:53:50 +0000 2025
@susanto_dephi @kegblgnunfaedh Ya bayangin aja suruh nyediain banyakan buat mbg ,Sun Jan 26 13:50:21 +0000 2025
@CNNIndonesia kemarin katanya rencana import sapi ribuan bahkan jutaan demi program MBG kenapa sekarang jadi turun malah serangga dijadikan alternatif protein apakah mau import serangga juga??? ,Sun Jan 26 13:49:52 +0000 2025
Apa yg kau makan dek pedd MBG di indo aja aman peeedd,Sun Jan 26 13:46:24 +0000 2025
@BANGSAygSUJUD @prabowo @bitCarli77 @EricRicaldo @FDonghun @florieliciouss @gtobing2903 @Kimberley_PS08 @Ndons_Back @are_inismyname @99propaganda @hasanudinsajid semoga dengan hilirisasi sebelum 2029 kita bisa menikmati minimal kesehatan gratis tarif listrik turun jadi separuhnya tarif bbm juga turun pertamax jadi dibawah 10 rb sekolah gratis kuliah di ptn gratis mbg dapat 15 ribuan ,Sun Jan 26 13:45:40 +0000 2025
@BebySoSweet Lebih baik bubar saja progran MBG kalau anak sekolah cuma bisa dikasi makan dgn ulat &amp; serangga kirain anggaran MBG sangat besar kenapa anak2 sekolah kita dihina dgn beri makanan seperti zaman penjajahan belanda &amp; jepang kekurangan pangan shg terpaksa makan ulat &amp; serangga.,Sun Jan 26 13:44:37 +0000 2025
Gue mau tangkap Peluang bisnis baru. Ternak serangga untuk memenuhi kebutuhan lauk Makan Bergizi Gratis (MBG) . Google ,Sun Jan 26 13:43:16 +0000 2025
MENU MAKAN SIANG Presiden wapres para pejabat lembaga tinggi negara Gubernur bupati/walikota beserta seluruh jajaran di bawah nya selama setahun ke depan MAKAN ULAT SAGU DAN SERANGGA sebagai teladan bagi siswa peserta MBG.,Sun Jan 26 13:40:43 +0000 2025
@KompasTV Berapa kecukupan belalang ulat sagu sehingga bisa terpenuhi utk MBG di suatu kota/Kabupaten,Sun Jan 26 13:38:34 +0000 2025
lagian kenapa malah ngeremehin pendapat anak2 yg nerima MBG? itutuh honest review mereka cokkk kalo ga dikasih kritik gabakal maju program MBG ini,Sun Jan 26 13:35:18 +0000 2025
@03__nakula Kecoak jg serangga. Kira2 bisa gak jd menu MBG? ,Sun Jan 26 13:33:43 +0000 2025
@kompascom Si babi rakyat yg bayar pajak untuk mbg malah dikasihnya serangga. Bajinga emang.,Sun Jan 26 13:32:38 +0000 2025
@KompasTV klo ga mungkin terpenuhi MBG dengan makanan yang biasa dan layak dimakan anak anak tolong jangan kasih dengan yang aneh buatnya.ntar malah ga dimakan nantinya,Sun Jan 26 13:31:36 +0000 2025
@kegblgnunfaedh Kau ajalah wak yg makan. Eh... kelen klo ga sggupnya sama janji kelen bagus minta maaf aja blg ga sggup udah semudah itu koq. Kmi maklum sebagai rakyat karna emang ga mudah buat mkn gratis di 38 provinsi. Cri jalan lain MBG ini jgn teruskan.,Sun Jan 26 13:29:27 +0000 2025
Program MBG (Makan Burung Gagak) ,Sun Jan 26 13:29:16 +0000 2025
Seharusnya para pejabat negara yang mencicipi serangga sebagai makanan setiap acara kenegaraan. Rakyat Jangan dijadikan projek uji coba MBG. Bagaimana dengan orang jijik lihat serangga atau alergi makan serangga ?,Sun Jan 26 13:29:13 +0000 2025
@AirinDatangLagi MBG = Makan Bergizi Gratis ️ MSG = Makan Serangga Gratis ️ Luar biasa program jenderal @prabowo,Sun Jan 26 13:27:01 +0000 2025
Lama2 menu MBG bikin mual ,Sun Jan 26 13:25:42 +0000 2025
@kegblgnunfaedh Stop aja lah MBG bikin pusing semua ruwet ga karuan jadinya,Sun Jan 26 13:25:19 +0000 2025
@kegblgnunfaedh Kemaren yg makan ulat sagu malah dijadiin bahan kesedihan untuk bersyukur ada mbg sama buzzer pemerintah. Dasar negara gak jelas,Sun Jan 26 13:23:33 +0000 2025
@BosPurwa Coba tolong itungin dari setiap rupiah yg dianggarkan utk MBG berapa sen yg jadi makanan? Terus kira² pantesnya berapa sen yg jadi makanan. Ini tolok ukur efisiensi dan efektifitas!!!,Sun Jan 26 13:22:21 +0000 2025
@Lembayung071 @prabowo @gibran_tweet Saya sangat mendukung jika Lobster Tuna sirip biru atau sarang burung Walet dijadikan menu MBG di daerah2 yg banyak dihasilkan.,Sun Jan 26 13:21:42 +0000 2025
@officialinews_ @kegblgnunfaedh bagaimana tidak dengan kekayaan sumber alam yang punya potensi besar namun dalam program MBG justru pangan alternatif yang dipilih seperti jaman feodal saja walau belum ada parameter sumber gizi mengarahkan opsi ke situ seperti menghina saja,Sun Jan 26 13:14:08 +0000 2025
@cigaftersblk Gw dari awal ngecap lu sbg buzzer ya krn lu ngebela program makan bergizi gratis (mbg) dengan cara kek gini. Menurut lu bgs pembelaan lu? Soal WNI lu nyuruh bikin negara sendiri. OP gada tuh ngetik dia gamau jd WNI? ‍️ Haechan bangga sama lu gt nyuruh org bikin negara sendiri? ,Sun Jan 26 13:12:54 +0000 2025
@Tan_Mar3M dewan jurinya siapa aja ya? votingnya gemanaaa.... kalo abal²an wes ra usah buang² duit aja mending buat MBG wereng coklat,Sun Jan 26 13:07:37 +0000 2025
Laut Indonesia itu begitu luas berbagai jenis Ikan melimpah ruah giliran untuk Program MBG yang dikasihkan ke anak2 sekolah makanan dari jenis serangga. Sedih banget dengarnya.. ,Sun Jan 26 13:05:42 +0000 2025
@Gilang__gg @Dennysiregar7 ngga boleh MBG ngga boleh ada susu karna dikwatirkan mereka akan menjadi saudara sepersusuan kelak ,Sun Jan 26 13:05:39 +0000 2025
@sunflowlust Sekarang mereka udah tau bobroknya MBG sih kak wkwk tinggal nunggu yang lain aja ,Sun Jan 26 12:53:22 +0000 2025
@BSCGemsAlert $MELANIA,Sun Jan 26 12:53:18 +0000 2025
Terus haechan lu pikir haechan bangga sama lu dengan statement lu yang bela mbg dengan kalimat-kalimat kek gitu? Anti kritik. Rakyat ga boleh protes. Disuruh bersyukur. Disuruh pindah negara?? Haechan bangga punya fans kek lu?,Sun Jan 26 12:52:21 +0000 2025
Voxpop kali menarik membahas terkait Makan Bergizi Gratis . Ayo komen pendapat kalian dong setuju gak kalau serangga di jadikan lauk alternatif untuk program MBG (zd) #voxpop #makanbergizigratis #programpemerintah #suaramasyarakat #suaramillennial #suaragenz ,Sun Jan 26 12:51:31 +0000 2025
Serangga Jadi Variasi Menu Makan Bergizi Gratis BGN: Ini Alasannya Dalam upaya meningkatkan gizi masyarakat Indonesia Badan Gizi Nasional (BGN) memperkenalkan inovasi baru dalam Program Makan Bergizi Gratis (MBG) dengan menyelaraskan menu berdasarkan potensi sumber daya lokal ,Sun Jan 26 12:48:10 +0000 2025
@ThatSun510 @FirmanSentosa22 @Faraz_kepri @mulkanjabariyan @hanan052020 @dokter_kampung @mamakchayank Pengalihan isu kelangkaan pangan adalah misi utk menguasai pasokan rantai pangan dunia. Protein sintetik (kimia) mrk siapkan (+mRNA)?. Padahal jelas2 bahwa sumber protein dari sapi ikan ayam telur masih banyak dan mudah didapat. BGN 🇮🇩 pun ikutan kampanye serangga di MBG. ,Sun Jan 26 12:46:44 +0000 2025
@Via_AbdullahR2 And I want to say Ini MBG Bukan uji nyali,Sun Jan 26 12:39:49 +0000 2025
Pada periode 20-24 Januari 2025 sebanyak 3.097 paket Makan Bergizi Gratis (MBG) telah didistribusikan oleh Pemprov DKI Jakarta kepada para pelajar di wilayah Jakarta Timur. Pendistribusian MBG ini bertujuan untuk meningkatkan kualitas anak-anak yang sehat. ,Sun Jan 26 12:39:44 +0000 2025
@DJannadhiya Menu MBG selanjutnya be like : ,Sun Jan 26 12:39:20 +0000 2025
@FayaAtika Gak punya anggaran saja pakai gaya sudahlah kalau memang tidak siap anggarannya reprogram saja yg tidak diprioritaskan dan menyerap banyak anggara. Trs direlokasi ke program MBG dari pada turun terus kualitasnya / nanti saling salah salahan menterinya,Sun Jan 26 12:39:11 +0000 2025
lucu aja sih seorang LETKOL TITULER dihukum gara melawan anak-anak yg gasuka ayam MBG. Ya..mungkin itu lawan yg sepadan bagi si letkol ,Sun Jan 26 12:39:05 +0000 2025
@eszfort MBG wkwkwk,Sun Jan 26 12:35:43 +0000 2025
Aku suka belalang dibakar Suka ulat sagu d tumis Tp itu aku Ank2 aku gada yg mau nyobain Krn meski tinggi protein ttp aja ini balik k selera dan nyali. Yg gk biasa mkn2an ekstrim yah jgnkan mkn..liat aj geli bhkan takut apalagi ank2 secara umum. In program MBG Jd uji nyali,Sun Jan 26 12:34:47 +0000 2025
MBG bukan begitu juga konsepnya bambangggh,Sun Jan 26 12:34:22 +0000 2025
@puteraaaxx @Pedri Ada yg ngasih MBG ke dia kali wkwkwk,Sun Jan 26 12:33:24 +0000 2025
@Amina_Mbg Info Bii??,Sun Jan 26 12:32:56 +0000 2025
@prastow Serangga kaya protein benar tinggal gimana ngolahnya. Kalo mo dipakai wat upgrade MBG satu-satunya rekomendasi adalah: wereng coklat. Selain (mungkin) bergizi sekali tepuk dua lalat kena. ,Sun Jan 26 12:31:09 +0000 2025
@kegblgnunfaedh Bebaslah pak mau apapun menu MBG yang penting para pejabat sudah mencoba menu-menu yang diwacanakan jangan langsung dikasih ke anak2 nanti kalau anak2 komplen gak suka gak enak rasanya aneh ada yang mau nabok hehe,Sun Jan 26 12:27:54 +0000 2025
@Duniva_ @Ohta_Ryota @lindahoguttu Wacha kucheka sana mtu wa mjengo asituskie,Sun Jan 26 12:25:22 +0000 2025
@narkosun Nanti rumput jadi menu mbg,Sun Jan 26 12:24:08 +0000 2025
@barcastuff_idn Keracunan MBG kah?,Sun Jan 26 12:23:13 +0000 2025
@BosPurwa Lama lama rumput jadi menu mbg. Pejabat tolol mental maling,Sun Jan 26 12:23:06 +0000 2025
Implementasi program Makan Bergizi Gratis (MBG) masih sengkarut tapi Kepala Badan Gizi Nasional (BGN) Dadan Hindayana justru ngide memasukkan serangga seperti belalang dan ulat sagu ke dalam menu MBG di sejumlah daerah. Langkah ini menuai banyak kritikan termasuk dari ,Sun Jan 26 11:55:40 +0000 2025
@BANGSAygSUJUD @prabowo @are_inismyname @EricRicaldo @FDonghun @florieliciouss @gtobing2903 @hasanudinsajid @Ndons_Back @mas_veel @tonybulumanu @Kimberley_PS08 Mbg program pemerintah krn janjinya kritik dianggap pamali oleh buzzer buta Rakyat disuruh membantu Isi kepala seorang sakit,Sun Jan 26 11:54:24 +0000 2025
@KompasTV Tambah cacing satu lagi MBG krn babi semua gemuk dan sehat krn makan cacing,Sun Jan 26 11:49:52 +0000 2025
@geloraco Woi tong kalian itu palayan rkyt bkn majikannya rkyt...enak aja rkyt diksh mkn serangga. Mmg ada serangga dijadikan lauk di daerah2 tertentu tp ini kan unt MBG dr negara lg...wah sgt memalukan.,Sun Jan 26 11:49:25 +0000 2025
Program mangan siang gratis lauk di ganti ulat sagu dan belalang sbg sumber protein Biduren pak..!! Anggaran gede kok begini tenggelam kan cukong MBG Paron ubur ubur ,Sun Jan 26 11:47:23 +0000 2025
@satriohendri Anda beli steak harga 6 juta dan keracunan. Bisa apa? Komplain dan tuntut pemilik restoran. Tapi ini urusan pribadi Anda dan pemilik restoran. Bedanya apa dg keracunan di Program MBG? Pengadaannya menggunakan uang APBN alias uang pajak yg dibayar rakyat.,Sun Jan 26 11:46:17 +0000 2025
#Ulat dan #Serangga Jadi Menu MBG John Sitorus; Mau Lihat Prabowo dan Gibran yang Konsumsi Duluan  #mbg,Sun Jan 26 11:44:30 +0000 2025
@OposisiCerdas MBG aja morat marit,Sun Jan 26 11:41:33 +0000 2025
@Rizieq_Sangean @Makmur13745478 Bodoh y harusnya tnya yg bikin nasi dan yg ngurus itu mbg Ntar gak d ksh mkn mlh tmbah nyinyir gk karuan msh bnyk yg lom dpt mbg,Sun Jan 26 11:41:13 +0000 2025
@PresidenKopi Jangankan KBGN orang kampung aja tau ulat yg layak di mkn itu bergizi tpi tidak smua daerah / ank Mau mkn y lihat y aja udah pada ketakutan bukan y tambah sehat malah pada kurus kurang gizi trauma di kasih MBG ulat sm serangga .,Sun Jan 26 11:39:54 +0000 2025
@CNNIndonesia MBG: Makan Belalang Gratis,Sun Jan 26 11:35:30 +0000 2025
@windewaoke @BANGSAygSUJUD @prabowo @99propaganda @florieliciouss @gtobing2903 @Kimberley_PS08 @Ndons_Back @are_inismyname @mas_veel @jatmiko99604253 @satriamadang88 Siapa yg bingung sendiri? Anggaran MBG telah ditetapkan pemerintahan sebelumnya sebesar 71 T. Bukan ditetapkan pemerintahan Prabowo bersama DPR. Sehingga pelaksanaan nya terpaksa bertahap.,Sun Jan 26 11:33:07 +0000 2025
@IndoPopBase MBG x Minuscule,Sun Jan 26 11:31:17 +0000 2025
Lah bawa-bawa fans? Wkwkw. Gw malah yakin kasian bgt bias lu punya fans kek lu buzzer mbg. Ga usah kasian sama ahyeon. Gw ga melakukan hal melakukan sbg fans dia. Bukan gw yg anti kritik. Bukan gw yang nyuruh rakyat yang lagi mengkritik buat bikin negara sendiri.,Sun Jan 26 11:31:08 +0000 2025
Pasokan Listrik Andal PLN Dukung Operasional Dapur MBG di 31 Provinsi #NewsRCTIPlus @RCTIPlus ,Sun Jan 26 11:27:00 +0000 2025
@TaliUdeng Sebenarnya sih usulan yang bagus hanya saja banyak pemerintah daerah yang korupnya tidak bisa ditolong lagi sampai beberapa MBG pun kualitasnya tidak layak seperti itu.,Sun Jan 26 11:26:38 +0000 2025
MBG menggunakan Dana Baznas Hasil Bahtsul Masail Kyai NU Jatim dan Jateng Tidak Boleh #NewsRCTIPlus @RCTIPlus ,Sun Jan 26 11:26:00 +0000 2025
Ini bisa dikonfirmasi pak @prabowo uangnya dmn? Drpd MBG pusing nyari dana.,Sun Jan 26 11:24:32 +0000 2025
@PENJUALMIRAZ @UpdateBolabola Kemarin sebetulnya beberapa kali buat peluang cuma ditahan gara2 foul dan peluang lainnya ga bisa dimaksimalkan. Top skorer kemarin juga ga main tuh si raven,Sun Jan 26 11:22:47 +0000 2025
@JhonSitorus_18 Bantu kaga repot kaga tp komen mulu soal MBG klo bukan buzzer lafar ya cebong kepanasan ... loe,Sun Jan 26 11:22:19 +0000 2025
@mardikengrat @IndoPopBase Lauk makan belalang kan gak mungkin cuma 1-2 sendok juga. Saya soalnya sering beli dan makan belalang goreng. Jadinya saya tahu seukuran apa. Tak jamin belalang goreng sekilo itu bukan lauk yg ideal dari segi harga dan porsi. Apalagi buat program MBG,Sun Jan 26 11:21:57 +0000 2025
@satriohendri @YouTube Bagaimana akan menambah lapangan pekerjaan dengan harga makanan MBG secara margin saja sudah tipis semua barang akan diambil pada pihak produsen yang bekerja di distribusi gigit jari,Sun Jan 26 11:20:39 +0000 2025
@frsaqilaa Takut nanti kita juga disuruh bikin menu MBG pakek serangga,Sun Jan 26 11:20:32 +0000 2025
anjrit siapa yg ganti makan siang barca jadi MBG ngaku,Sun Jan 26 11:20:18 +0000 2025
Uhhh.. gimana kalo demi menyukseskan program MBG tai kotok ini gaji para pejabat yg gapunya otak dan hati itu dipotong aja terus duitnya dipake buat modal MBG ini alias buat rakyat dikasi yang yaudahlah yg penting 'ada' tapi buat pejabat2 ga napak tanah uwoww fasilitasnya,Sun Jan 26 11:17:21 +0000 2025
semenjak ada living world udh gapernah ke mbg deh,Sun Jan 26 11:17:11 +0000 2025
Anggota Komisi I DPR RI TB Hasanuddin menilai Deddy Corbuzier sebagai militer aktif dengan pangkat Letkol Tituler dapat dikenakan hukum disiplin militer karena pernyataannya yang mengomentari keluhan anak-anak soal Makan Bergizi Gratis (MBG). ,Sun Jan 26 11:16:26 +0000 2025
@abu_waras 1 Mentri dikasih waktu ngomong 10 menit x 34 mentri rapatnya bisa 10 jam kabinet sesak nafas ambeien sakit pinggang ngantuk pantesan kalau habis sidang pernyataannya suka lucu n konyol gratis 3 JT rumah menu MBG serangga pagar laut bikin daratan baru,Sun Jan 26 11:15:56 +0000 2025
@bakuldimsum_ Lah kemaren kan kata org2 di tiktok pada mendukung mbg karena kasian liat adek2 yg bawa bekel belalang ulet dsb. Skrg malah jadi menu dong,Sun Jan 26 11:15:48 +0000 2025
Komisi I DPR soal Deddy Corbuzier Marahi Siswa gegara MBG: Langgar Disiplin Militer ,Sun Jan 26 11:15:41 +0000 2025
@matchamath pemerintah emang ga pernah becus kak MBG aja ga jelas,Sun Jan 26 11:15:14 +0000 2025
@bakuldimsum_ Kan MBG makan belalang gratis.,Sun Jan 26 11:13:08 +0000 2025
kekuatan rezim sebelumnya tuh krn ada advantages dari rezim yg kurang menyentuh grassroots jd massa masih bisa dimanipulasi lewat minimnya informasi. kalau MBG gini mau ga mau bakal ada resiko penilaian oleh massa tersendiri karena udah interaksi sama grassroot wkwkwk,Sun Jan 26 11:12:58 +0000 2025
@Apriicate Iyaa bikinnya hasil nilep uang mbg,Sun Jan 26 11:10:38 +0000 2025
KEMAREN PADAAN BILANG KASIAN ANAK SD MAKAN ULAT SAGU JADILAH MBG. SEKARANG??? oh damn,Sun Jan 26 10:53:50 +0000 2025
@kegblgnunfaedh Kunci kesuksesan MBG bkn hny Masalah Makanan memenuhi standar gizi-namun Makanan tsb jg hrs enak &amp; menarik bagi Anak||Kalau tdk maka makin banyak anak protes &amp; menolak program MBG||Malu lah kl program MBG nanti berhasil hny krn manipulasi fakta &amp; hasil operasi buzzer,Sun Jan 26 10:50:59 +0000 2025
@klisedai tiba tiba mbg malah jadi jajanan belalang.,Sun Jan 26 10:47:44 +0000 2025
makasih wok MBG nya enak @mlppppp ,Sun Jan 26 10:46:40 +0000 2025
@bakuldimsum_ Belalang gunkid enak btw kayak kacang goreng Tapi mending stop aja lah MBG gajelas wkwkwk program kocak gada otak,Sun Jan 26 10:42:11 +0000 2025
@kegblgnunfaedh Gini amat punya pejabat di indo bahkan MBG yang baru berjalan beberapa bulan malah mau di revisi lauknya jadi serangga dan ulat sagu kalo memang gk sanggup sama nih program di lanjutkan mending ganti ke program lain jangan di paksakan lah,Sun Jan 26 10:37:26 +0000 2025
@bacottetangga__ Yah GK seru cuma 1 coba pas start bapak ibue ngadek tengah Embong jauh lebih seru tahlilan 7harix3mayat ...hampir sebulan free MBG,Sun Jan 26 10:36:03 +0000 2025
kamu investasi di IKN saya akan keluarkan sertifikat legalitas laut untuk kamu #mulyono #aguan #9naga #PagarLaut #MBG,Sun Jan 26 10:34:46 +0000 2025
Artis Deddy Corbuzier beberapa waktu lalu memberi tanggapan tegas untuk siswa SD yang berkomentar mengenai menu Makan Bergizi Gratis (MBG). Dia bahkan menyebut si anak dengan kata 'Pea'.  ,Sun Jan 26 10:30:00 +0000 2025
@Heraloebss Seharus nya kepala badan gizi nasional adalah orang pertama yg mencicipi(tester)aneka ragam MBG seperti serangga dsb (di luar yg konvensional) dan di ketahui seluruh anak Nusantara apakah sdh memenuhi minimal standar gizi nasional.,Sun Jan 26 10:29:11 +0000 2025
BANGSAT BANGSA Ternyata Bukan Sekedar Istilah Yang Omong Kosong di NKRI Kini Istilah BANGSAT BANGSA Bakal Diwujudkan oleh PEMANGKU KEKUASAAN Di NKRI Agar Terwujud GENERASI BANGSAT BANGSA Salah Satunya Lewat Program MBG Yang Bermenu SERANGGA MGB #MenujuGenerasiBangsat ,Sun Jan 26 10:25:24 +0000 2025
@Mdy_Asmara1701 Dampaknya akan cukup luas pada rakyat terutama pengusaha hotel catering maupun percetakan dll. Sedangkan MBG saja berdampak pada pemilik kantin dan pedagang kecil jadi sepi. Dan akan bertambah rakyat yang miskin dan bertambahnya pengangguran.,Sun Jan 26 10:22:58 +0000 2025
